年月日,時刻コード,始値（円/kWh）,高値（円/kWh）,安値（円/kWh）,終値（円/kWh）,平均（円/kWh）,約定量合計（MWh/h）,約定件数
2018/09/03,47,11.08,13.02,6.51,8.42,8.89,328.6,135
2018/09/03,48,12.49,12.61,6.66,8.24,8.18,352.4,117
2018/09/04,1,9.40,13.66,4.50,9.48,7.77,68.5,76
2018/09/04,2,9.01,13.66,4.00,8.12,9.01,166.8,80
2018/09/04,3,9.91,11.60,3.20,7.80,9.05,154.5,81
2018/09/04,4,8.90,11.56,3.20,7.80,9.00,155.1,86
2018/09/04,5,7.11,10.83,3.20,9.00,8.32,143.0,82
2018/09/04,6,7.11,10.33,3.20,7.80,6.57,95.2,71
2018/09/04,7,7.11,10.33,3.20,7.80,6.54,76.7,76
2018/09/04,8,7.13,10.33,3.20,6.75,6.65,92.8,79
2018/09/04,9,7.20,10.36,3.20,6.77,6.58,111.5,77
2018/09/04,10,7.20,11.56,3.20,6.19,8.42,200.9,86
2018/09/04,11,10.47,10.83,6.18,8.77,7.70,157.8,85
2018/09/04,12,10.33,12.40,3.50,6.19,8.45,197.9,84
2018/09/04,13,13.65,13.66,4.00,13.15,8.37,219.1,76
2018/09/04,14,13.65,13.69,6.18,9.32,7.69,182.9,79
2018/09/04,15,15.00,15.00,4.20,8.12,7.03,278.9,79
2018/09/04,16,9.87,15.00,4.90,9.11,8.75,127.3,82
2018/09/04,17,8.05,17.00,5.20,10.48,8.23,233.1,93
2018/09/04,18,16.73,16.74,9.02,10.06,10.56,78.3,78
2018/09/04,19,12.62,15.51,10.22,12.62,11.92,163.3,89
2018/09/04,20,13.72,16.42,10.09,11.75,12.79,145.8,83
2018/09/04,21,13.72,16.74,10.13,14.35,12.54,263.4,82
2018/09/04,22,14.35,16.91,10.13,14.35,11.82,373.6,94
2018/09/04,23,16.17,20.00,10.13,13.53,12.27,404.1,96
2018/09/04,24,16.56,20.01,10.13,13.53,13.23,210.8,91
2018/09/04,25,13.72,20.01,9.72,12.61,11.76,287.3,94
2018/09/04,26,13.29,20.01,9.29,12.61,11.66,201.4,94
2018/09/04,27,14.74,20.00,5.20,5.20,8.39,439.5,123
2018/09/04,28,16.56,22.01,5.20,16.06,9.52,588.5,154
2018/09/04,29,16.56,20.00,7.00,14.74,12.48,381.6,128
2018/09/04,30,16.56,20.00,10.50,14.56,13.17,385.6,119
2018/09/04,31,14.74,20.01,10.00,14.74,12.18,760.8,131
2018/09/04,32,16.00,21.02,10.00,13.67,12.40,341.6,127
2018/09/04,33,14.74,20.00,10.00,13.62,11.64,475.9,132
2018/09/04,34,16.56,20.00,10.00,13.62,11.89,502.6,148
2018/09/04,35,14.74,20.00,10.00,14.84,12.67,523.3,152
2018/09/04,36,14.74,20.01,10.00,14.74,13.00,463.1,159
2018/09/04,37,14.74,20.01,10.00,14.74,12.74,513.4,155
2018/09/04,38,14.74,20.00,8.20,14.22,12.20,578.1,168
2018/09/04,39,14.38,20.00,5.20,10.00,11.51,555.0,187
2018/09/04,40,12.35,17.41,9.30,10.00,12.13,569.7,161
2018/09/04,41,11.80,20.01,9.73,9.73,11.42,489.0,159
2018/09/04,42,11.36,20.00,8.15,8.15,10.82,464.2,165
2018/09/04,43,10.86,20.00,8.32,10.00,10.53,403.4,139
2018/09/04,44,10.33,20.01,7.60,10.64,10.34,809.8,178
2018/09/04,45,10.94,20.00,6.75,10.94,10.41,351.4,132
2018/09/04,46,10.86,20.00,8.31,10.15,9.99,475.9,139
2018/09/04,47,10.57,13.47,5.20,10.75,8.13,432.0,135
2018/09/04,48,10.40,12.88,5.20,10.47,8.26,368.5,124
2018/09/05,1,11.14,11.14,3.50,7.27,7.61,155.1,71
2018/09/05,2,10.64,10.64,3.20,7.26,6.78,114.6,67
2018/09/05,3,10.54,12.64,5.20,6.10,9.57,163.6,80
2018/09/05,4,10.33,10.34,5.20,6.10,6.59,74.5,72
2018/09/05,5,7.04,10.34,5.20,6.10,6.25,85.7,64
2018/09/05,6,10.37,10.37,5.20,6.10,6.58,78.6,69
2018/09/05,7,7.20,10.34,5.20,7.25,6.35,250.0,73
2018/09/05,8,10.35,10.35,5.20,7.28,6.36,288.3,92
2018/09/05,9,7.33,10.31,5.20,7.38,6.30,271.6,86
2018/09/05,10,10.33,10.33,5.20,7.40,6.45,257.9,88
2018/09/05,11,10.85,10.85,6.10,6.10,7.35,72.5,75
2018/09/05,12,10.50,10.50,6.10,7.44,6.73,135.3,73
2018/09/05,13,13.60,13.61,5.20,6.10,6.67,159.0,80
2018/09/05,14,14.00,14.01,6.18,7.32,7.71,56.8,72
2018/09/05,15,17.10,17.11,6.04,6.44,7.60,60.8,75
2018/09/05,16,17.10,17.11,5.86,7.30,7.99,66.6,74
2018/09/05,17,6.87,20.01,5.71,6.87,8.57,124.2,81
2018/09/05,18,8.05,20.01,6.46,7.90,8.40,208.2,100
2018/09/05,19,8.58,22.00,7.47,11.00,10.39,277.0,110
2018/09/05,20,9.01,20.01,7.47,11.76,11.26,198.2,100
2018/09/05,21,10.00,24.01,9.00,11.18,10.63,228.0,108
2018/09/05,22,10.67,21.48,7.55,11.39,9.38,529.4,105
2018/09/05,23,11.08,20.00,7.80,13.97,9.50,667.8,118
2018/09/05,24,11.28,20.00,6.19,11.28,10.53,320.1,118
2018/09/05,25,8.53,15.00,4.40,11.15,7.77,365.6,103
2018/09/05,26,10.86,16.10,6.52,7.26,8.12,259.7,105
2018/09/05,27,11.28,19.20,10.00,11.18,11.11,393.6,141
2018/09/05,28,11.79,20.00,8.74,10.79,10.61,659.8,169
2018/09/05,29,12.19,20.01,7.90,15.01,10.52,404.9,134
2018/09/05,30,12.45,22.00,8.77,14.51,12.44,319.4,145
2018/09/05,31,12.45,20.00,8.30,13.35,12.05,376.6,141
2018/09/05,32,13.79,24.00,8.72,8.97,12.07,460.4,139
2018/09/05,33,14.37,24.01,11.30,15.31,13.94,312.4,139
2018/09/05,34,16.31,24.01,12.43,12.43,14.48,698.7,161
2018/09/05,35,19.97,22.86,13.43,13.43,16.13,697.9,153
2018/09/05,36,15.21,22.01,13.21,13.90,15.00,389.1,202
2018/09/05,37,15.21,20.49,14.16,14.16,14.78,393.1,141
2018/09/05,38,15.51,20.00,11.30,15.37,14.78,430.6,141
2018/09/05,39,14.09,20.00,9.40,9.40,12.82,577.2,150
2018/09/05,40,14.74,20.01,8.27,9.98,11.00,505.0,132
2018/09/05,41,14.67,22.01,8.15,15.30,11.02,510.7,141
2018/09/05,42,13.34,20.00,8.14,12.90,10.05,640.5,158
2018/09/05,43,11.79,22.01,6.15,6.15,9.52,738.8,144
2018/09/05,44,11.24,20.50,7.46,11.30,9.46,934.4,141
2018/09/05,45,14.74,20.51,6.14,12.00,10.36,647.5,151
2018/09/05,46,12.48,20.51,6.15,11.58,8.72,498.6,147
2018/09/05,47,12.01,20.51,6.10,10.69,10.13,256.4,106
2018/09/05,48,10.75,20.50,3.90,10.45,8.77,286.1,118
2018/09/06,1,3.70,11.34,3.70,6.17,7.79,128.8,79
2018/09/06,2,10.37,13.36,3.10,11.60,10.55,158.2,80
2018/09/06,3,6.87,16.30,2.80,9.46,10.91,141.8,82
2018/09/06,4,7.20,13.16,2.80,9.46,10.78,145.5,75
2018/09/06,5,7.20,16.20,2.80,6.91,10.85,141.8,74
2018/09/06,6,10.37,16.10,2.80,6.16,10.71,147.4,86
2018/09/06,7,7.20,16.30,2.90,9.68,10.88,144.4,77
2018/09/06,8,10.35,16.30,2.90,7.08,10.67,151.1,80
2018/09/06,9,10.30,12.65,3.10,6.52,8.80,257.2,81
2018/09/06,10,10.33,12.73,3.10,11.22,8.09,335.3,79
2018/09/06,11,10.83,13.16,3.20,8.68,8.08,334.0,73
2018/09/06,12,10.35,13.16,3.40,8.80,10.91,142.8,78
2018/09/06,13,10.95,13.20,3.40,8.75,10.50,160.2,77
2018/09/06,14,10.30,13.16,4.50,9.83,10.88,136.9,73
2018/09/06,15,10.09,12.59,4.50,8.30,10.53,132.9,84
2018/09/06,16,10.39,11.78,4.50,8.65,8.20,36.8,78
2018/09/06,17,7.12,20.01,5.32,7.32,7.77,41.4,75
2018/09/06,18,11.97,15.50,6.43,6.51,7.89,220.7,90
2018/09/06,19,10.49,20.00,6.51,10.55,8.67,189.5,101
2018/09/06,20,10.84,15.50,6.18,10.94,9.86,286.4,110
2018/09/06,21,10.80,13.58,6.51,8.90,8.11,286.2,110
2018/09/06,22,11.00,13.46,6.22,12.50,7.99,357.3,96
2018/09/06,23,11.59,13.46,6.22,13.23,8.68,518.0,123
2018/09/06,24,11.30,14.28,6.24,14.28,8.88,422.6,133
2018/09/06,25,10.90,13.68,3.50,13.68,8.65,263.6,154
2018/09/06,26,10.88,13.79,6.25,7.75,8.66,197.0,126
2018/09/06,27,12.67,17.13,6.80,11.40,9.36,504.5,169
2018/09/06,28,13.66,17.93,6.51,12.51,10.11,441.7,167
2018/09/06,29,12.62,19.70,7.62,12.62,12.79,634.1,177
2018/09/06,30,18.00,25.10,8.15,15.38,14.39,694.8,196
2018/09/06,31,19.07,20.00,8.15,12.37,13.40,294.7,137
2018/09/06,32,15.00,23.04,10.10,13.00,17.71,484.7,183
2018/09/06,33,20.00,32.88,8.69,18.00,19.80,1301.9,266
2018/09/06,34,30.00,32.88,11.72,11.72,21.34,1132.0,260
2018/09/06,35,24.00,24.24,9.77,16.56,17.12,626.4,195
2018/09/06,36,20.00,23.04,8.17,15.00,14.96,498.9,168
2018/09/06,37,22.00,23.04,10.10,16.56,15.74,540.8,169
2018/09/06,38,21.02,21.02,9.16,13.82,14.43,303.4,154
2018/09/06,39,15.21,20.01,8.97,13.21,13.74,155.8,126
2018/09/06,40,14.90,20.01,10.63,11.07,12.70,117.0,123
2018/09/06,41,14.50,20.01,9.41,10.91,10.73,360.9,142
2018/09/06,42,15.87,20.00,8.47,12.75,10.27,337.7,140
2018/09/06,43,11.55,20.01,6.52,8.16,9.34,603.1,118
2018/09/06,44,11.23,20.00,6.52,6.74,8.28,514.3,134
2018/09/06,45,13.47,20.00,6.27,6.95,8.85,375.8,130
2018/09/06,46,12.67,20.00,6.52,6.88,8.88,332.8,116
2018/09/06,47,11.23,20.00,6.36,6.80,8.52,423.9,129
2018/09/06,48,10.82,17.00,4.40,7.02,7.03,427.7,118
2018/09/07,1,10.73,10.73,3.50,9.21,6.47,334.7,77
2018/09/07,2,7.11,10.45,3.10,6.15,6.70,282.4,86
2018/09/07,3,10.39,10.39,3.10,8.05,6.38,310.8,83
2018/09/07,4,10.29,10.29,3.00,8.03,6.39,321.3,82
2018/09/07,5,10.26,10.26,3.00,8.03,6.37,269.0,79
2018/09/07,6,6.94,10.17,3.00,6.18,6.35,301.5,77
2018/09/07,7,7.11,9.74,3.10,8.44,7.02,412.8,85
2018/09/07,8,7.13,9.60,3.20,8.12,6.95,413.0,82
2018/09/07,9,7.11,9.63,3.10,8.34,7.02,481.3,89
2018/09/07,10,7.12,9.74,3.10,8.72,6.34,321.6,75
2018/09/07,11,7.18,9.67,3.20,8.97,6.37,360.6,69
2018/09/07,12,3.20,9.85,3.20,8.64,6.39,354.4,75
2018/09/07,13,7.50,9.73,3.50,8.82,6.39,418.5,86
2018/09/07,14,13.53,13.53,3.80,6.19,6.30,535.2,94
2018/09/07,15,10.14,10.14,3.70,8.69,6.47,386.8,95
2018/09/07,16,10.72,10.72,4.50,6.17,6.84,246.9,96
2018/09/07,17,10.94,10.94,4.50,8.46,6.89,638.0,115
2018/09/07,18,15.21,15.21,9.42,11.43,11.07,306.1,102
2018/09/07,19,17.28,18.28,8.47,12.32,12.10,481.9,124
2018/09/07,20,18.58,18.58,6.52,13.22,11.42,699.0,134
2018/09/07,21,18.04,18.04,8.28,16.14,11.98,658.3,138
2018/09/07,22,18.27,18.27,8.15,13.82,12.17,985.7,152
2018/09/07,23,19.63,19.63,8.47,13.99,12.98,772.7,135
2018/09/07,24,18.92,19.42,8.47,16.51,13.11,867.8,162
2018/09/07,25,17.80,18.37,7.72,14.71,10.99,750.3,160
2018/09/07,26,11.82,18.37,6.52,15.21,10.56,768.3,159
2018/09/07,27,18.97,18.97,8.19,17.45,12.46,865.5,163
2018/09/07,28,19.72,19.72,8.47,14.03,13.06,556.8,221
2018/09/07,29,23.38,23.38,9.08,15.10,16.68,501.1,159
2018/09/07,30,23.76,23.76,10.35,23.76,17.27,468.1,157
2018/09/07,31,23.92,23.92,8.90,22.49,15.16,583.3,176
2018/09/07,32,25.39,25.39,6.18,13.82,16.42,743.4,172
2018/09/07,33,27.73,27.80,7.53,14.94,18.14,1301.6,237
2018/09/07,34,30.08,30.15,7.31,15.00,19.20,1022.2,215
2018/09/07,35,28.91,28.91,9.10,11.22,13.95,843.0,167
2018/09/07,36,11.91,15.21,8.53,8.53,10.88,814.0,154
2018/09/07,37,11.91,25.10,6.60,20.31,12.74,627.7,144
2018/09/07,38,26.40,26.40,8.28,11.70,11.31,550.4,129
2018/09/07,39,14.56,18.36,6.51,12.19,9.02,428.1,118
2018/09/07,40,14.46,14.46,8.00,8.51,9.26,407.5,120
2018/09/07,41,13.01,13.01,8.19,11.66,9.73,267.8,105
2018/09/07,42,11.49,11.67,7.40,11.11,9.62,345.2,116
2018/09/07,43,11.05,11.50,6.10,9.04,8.68,316.5,115
2018/09/07,44,10.82,11.32,5.00,7.95,8.13,544.3,131
2018/09/07,45,12.37,14.87,6.18,6.18,7.34,380.8,108
2018/09/07,46,13.66,13.66,6.41,6.74,7.19,372.5,97
2018/09/07,47,11.54,11.54,6.00,6.58,7.52,357.0,100
2018/09/07,48,10.89,10.89,4.60,6.61,6.85,303.5,91
2018/09/08,1,7.62,10.49,6.16,9.11,6.63,181.5,76
2018/09/08,2,7.14,10.01,6.16,6.16,6.48,184.2,71
2018/09/08,3,7.00,9.47,3.10,7.55,6.44,182.2,72
2018/09/08,4,6.98,8.19,3.10,6.75,6.40,194.7,83
2018/09/08,5,6.98,8.91,3.10,7.93,6.46,173.8,84
2018/09/08,6,6.98,7.98,3.10,6.82,6.41,198.1,78
2018/09/08,7,6.98,8.17,3.10,7.80,6.55,133.8,75
2018/09/08,8,7.21,8.00,3.10,8.00,6.39,130.3,83
2018/09/08,9,7.21,8.23,3.10,8.02,6.37,132.2,77
2018/09/08,10,7.21,8.27,3.10,8.04,6.35,129.9,74
2018/09/08,11,7.77,8.08,3.10,8.08,6.30,189.9,81
2018/09/08,12,7.09,7.99,3.10,7.99,6.28,176.3,81
2018/09/08,13,6.98,7.93,3.10,7.93,6.27,205.2,79
2018/09/08,14,7.18,8.13,6.00,8.13,6.45,212.7,83
2018/09/08,15,8.50,8.60,6.00,8.50,6.43,229.8,92
2018/09/08,16,9.24,9.26,5.90,8.05,6.83,238.2,84
2018/09/08,17,9.01,9.01,6.23,8.16,7.30,213.5,90
2018/09/08,18,10.49,10.95,7.55,9.90,8.74,207.3,98
2018/09/08,19,13.01,13.01,6.50,9.68,9.03,210.7,106
2018/09/08,20,11.89,11.89,6.50,10.88,9.02,209.8,101
2018/09/08,21,11.74,12.63,6.50,9.68,9.16,170.6,94
2018/09/08,22,11.19,11.64,8.51,9.68,10.08,94.1,94
2018/09/08,23,11.47,11.47,8.51,9.68,10.64,91.6,89
2018/09/08,24,11.24,11.34,7.05,11.34,10.62,78.6,83
2018/09/08,25,10.94,10.94,7.05,10.40,10.46,82.9,85
2018/09/08,26,10.88,10.88,6.51,10.39,9.45,118.5,81
2018/09/08,27,11.23,11.26,7.05,10.84,10.84,83.2,82
2018/09/08,28,11.39,11.39,8.01,11.32,11.01,84.2,88
2018/09/08,29,11.80,11.80,8.01,11.80,11.42,140.3,101
2018/09/08,30,11.80,11.80,7.53,11.80,11.23,166.7,101
2018/09/08,31,11.82,12.93,7.30,10.94,11.71,198.3,135
2018/09/08,32,12.56,12.56,8.01,10.36,11.61,177.6,106
2018/09/08,33,14.47,14.54,8.01,10.84,12.93,182.4,117
2018/09/08,34,14.43,17.79,8.01,11.05,12.13,171.9,114
2018/09/08,35,14.74,17.30,6.23,6.23,11.43,226.7,115
2018/09/08,36,12.22,17.30,6.28,6.28,10.96,250.6,119
2018/09/08,37,12.29,14.84,6.45,11.62,9.38,413.8,122
2018/09/08,38,12.27,17.30,6.25,8.39,9.50,466.4,126
2018/09/08,39,11.95,14.95,6.16,6.16,8.42,563.7,125
2018/09/08,40,11.80,12.56,6.15,6.15,7.50,533.4,112
2018/09/08,41,11.42,11.42,6.25,6.94,8.21,629.8,147
2018/09/08,42,11.10,12.01,6.40,6.88,7.97,475.1,126
2018/09/08,43,10.81,12.43,3.90,6.51,7.16,448.6,99
2018/09/08,44,10.46,12.00,3.90,6.44,6.60,686.7,113
2018/09/08,45,10.87,11.27,3.10,9.37,7.00,711.0,122
2018/09/08,46,10.86,10.86,3.10,9.40,7.87,367.5,99
2018/09/08,47,10.48,10.48,3.10,9.01,7.77,286.2,100
2018/09/08,48,10.35,10.41,4.82,6.38,7.46,310.2,152
2018/09/09,1,6.98,10.26,6.19,6.19,7.96,44.9,64
2018/09/09,2,10.11,10.11,2.70,6.15,6.84,93.1,63
2018/09/09,3,9.13,9.72,4.97,7.53,6.46,161.9,59
2018/09/09,4,5.97,9.71,2.00,6.10,6.29,115.3,62
2018/09/09,5,8.92,9.42,2.00,6.10,6.18,161.2,54
2018/09/09,6,8.19,8.93,2.00,7.69,6.29,191.3,62
2018/09/09,7,7.81,8.92,2.00,6.17,6.26,250.5,66
2018/09/09,8,7.79,8.89,2.40,6.14,6.28,223.7,65
2018/09/09,9,6.97,9.08,2.90,6.57,6.33,245.5,84
2018/09/09,10,6.98,8.70,2.90,7.42,6.37,255.8,78
2018/09/09,11,7.84,8.76,2.90,7.84,6.51,320.4,85
2018/09/09,12,7.75,8.42,2.50,7.75,6.35,209.6,73
2018/09/09,13,7.81,8.43,2.00,7.06,6.21,174.8,65
2018/09/09,14,10.59,10.59,2.00,8.07,6.38,202.3,62
2018/09/09,15,10.53,10.53,2.00,6.98,6.13,165.9,64
2018/09/09,16,6.80,10.69,2.30,8.11,7.21,91.7,71
2018/09/09,17,8.29,8.54,5.50,6.56,7.51,62.8,78
2018/09/09,18,8.68,8.96,5.70,7.89,7.39,91.6,82
2018/09/09,19,8.92,10.10,5.80,6.92,7.65,151.7,89
2018/09/09,20,10.25,10.35,5.80,8.29,8.62,64.2,74
2018/09/09,21,7.12,10.83,5.12,9.01,8.43,74.9,72
2018/09/09,22,7.15,13.51,4.65,7.52,9.32,109.5,63
2018/09/09,23,7.26,13.77,5.26,7.93,8.53,73.3,70
2018/09/09,24,7.57,13.78,5.57,7.48,8.47,98.3,74
2018/09/09,25,10.48,13.88,5.57,8.27,7.66,226.6,127
2018/09/09,26,10.44,12.63,5.79,8.47,8.54,140.9,82
2018/09/09,27,7.57,13.91,5.57,8.50,8.57,156.5,77
2018/09/09,28,7.57,13.39,5.57,7.40,8.55,173.6,107
2018/09/09,29,7.58,13.97,5.64,6.15,8.86,98.8,85
2018/09/09,30,7.80,14.33,6.15,9.02,9.53,74.4,73
2018/09/09,31,7.92,11.59,5.92,6.15,8.55,78.8,92
2018/09/09,32,8.05,13.08,5.00,6.43,8.80,95.3,77
2018/09/09,33,8.05,12.17,5.00,11.89,9.25,83.9,93
2018/09/09,34,9.01,15.49,6.00,11.99,9.20,90.5,88
2018/09/09,35,10.07,14.01,6.27,10.38,9.97,85.9,97
2018/09/09,36,11.60,11.70,6.17,6.17,8.66,383.2,104
2018/09/09,37,11.61,12.71,6.94,10.82,8.22,327.4,134
2018/09/09,38,11.61,14.56,6.51,10.91,9.09,477.7,199
2018/09/09,39,12.12,13.41,6.51,10.50,9.31,399.2,116
2018/09/09,40,10.25,12.56,6.45,6.80,8.06,336.7,107
2018/09/09,41,9.31,12.92,6.33,6.65,7.46,337.1,113
2018/09/09,42,8.05,11.99,5.00,6.47,7.40,409.7,104
2018/09/09,43,10.76,14.29,4.90,6.75,7.15,339.3,110
2018/09/09,44,10.61,11.21,4.50,6.19,6.77,345.8,118
2018/09/09,45,10.86,11.80,4.20,6.39,7.28,783.7,147
2018/09/09,46,10.29,10.67,4.10,6.18,6.87,756.5,135
2018/09/09,47,9.24,10.35,6.08,6.44,7.09,619.8,127
2018/09/09,48,8.35,10.09,5.37,6.13,6.93,497.1,114
2018/09/10,1,2.10,8.39,2.10,8.29,6.64,76.9,68
2018/09/10,2,1.60,8.29,1.60,8.29,6.21,157.0,62
2018/09/10,3,1.10,8.19,1.10,7.02,6.50,135.7,78
2018/09/10,4,4.93,7.84,1.10,7.84,6.49,92.8,58
2018/09/10,5,4.97,7.74,1.10,5.04,6.56,72.0,55
2018/09/10,6,5.47,7.68,1.60,7.68,6.21,174.6,58
2018/09/10,7,5.46,7.71,1.60,5.53,6.16,218.3,62
2018/09/10,8,5.48,7.72,1.60,6.19,6.28,378.8,67
2018/09/10,9,5.83,7.93,1.90,6.19,6.28,303.8,64
2018/09/10,10,5.83,7.93,1.90,6.19,6.21,267.8,61
2018/09/10,11,5.83,8.02,1.90,6.71,6.40,253.2,77
2018/09/10,12,4.98,7.91,2.30,6.72,6.30,293.7,75
2018/09/10,13,6.12,8.70,2.20,6.77,6.41,277.7,85
2018/09/10,14,9.97,9.97,5.91,7.47,7.92,94.7,80
2018/09/10,15,9.96,12.46,2.50,6.89,6.90,235.0,91
2018/09/10,16,10.25,10.25,6.17,6.50,6.86,368.3,97
2018/09/10,17,6.47,11.99,2.50,6.65,5.48,691.8,90
2018/09/10,18,7.00,12.32,3.10,6.82,6.43,418.1,78
2018/09/10,19,7.15,13.55,3.20,11.20,6.59,526.1,81
2018/09/10,20,7.39,13.27,3.40,10.09,6.60,527.4,81
2018/09/10,21,7.56,12.91,3.60,7.55,6.68,563.2,92
2018/09/10,22,7.76,11.89,3.80,10.44,7.22,301.9,111
2018/09/10,23,7.78,13.21,3.80,7.88,7.18,376.2,82
2018/09/10,24,7.76,13.23,3.80,7.83,7.81,252.9,101
2018/09/10,25,7.01,12.97,3.10,10.54,6.71,681.2,128
2018/09/10,26,7.01,14.33,3.10,12.56,6.62,763.4,221
2018/09/10,27,7.76,15.20,3.80,7.86,8.74,206.4,117
2018/09/10,28,9.90,17.50,5.90,8.49,9.49,457.7,136
2018/09/10,29,8.53,17.66,4.60,9.03,8.90,488.9,122
2018/09/10,30,17.66,17.76,4.70,12.69,8.82,455.9,122
2018/09/10,31,17.38,17.38,3.70,7.69,9.55,213.2,119
2018/09/10,32,13.34,16.27,3.90,7.92,9.35,548.4,323
2018/09/10,33,8.83,14.93,4.60,8.53,9.47,522.4,148
2018/09/10,34,8.96,18.43,4.70,8.55,9.59,364.7,137
2018/09/10,35,16.93,16.93,4.60,8.52,9.79,211.3,116
2018/09/10,36,9.43,15.32,5.20,13.45,9.38,259.9,123
2018/09/10,37,15.84,15.84,5.60,9.51,10.08,242.9,108
2018/09/10,38,15.84,15.84,8.28,9.18,10.09,308.2,124
2018/09/10,39,8.83,13.65,7.23,8.59,10.31,457.7,159
2018/09/10,40,8.35,12.85,7.25,11.54,9.18,346.0,118
2018/09/10,41,11.92,12.47,4.10,9.32,8.74,449.3,124
2018/09/10,42,11.39,11.39,3.80,7.90,7.96,463.0,114
2018/09/10,43,10.67,11.13,5.15,6.14,8.62,885.2,162
2018/09/10,44,10.67,11.13,3.10,8.16,9.78,495.3,131
2018/09/10,45,10.71,13.21,4.10,9.00,8.08,463.9,117
2018/09/10,46,10.56,10.56,3.20,7.89,7.90,705.0,145
2018/09/10,47,10.37,10.37,3.10,7.90,6.56,506.1,107
2018/09/10,48,10.17,10.17,3.10,7.24,6.54,318.6,101
2018/09/11,1,8.91,9.68,3.10,6.90,7.73,66.9,84
2018/09/11,2,7.30,9.00,3.10,6.80,6.56,206.7,72
2018/09/11,3,8.33,9.11,2.90,6.27,6.51,209.9,79
2018/09/11,4,7.10,8.76,2.90,7.74,6.42,305.8,79
2018/09/11,5,6.97,8.79,2.90,6.88,6.49,317.6,85
2018/09/11,6,8.02,8.79,2.90,6.43,6.57,318.0,84
2018/09/11,7,7.10,9.00,3.10,6.28,6.63,251.6,79
2018/09/11,8,7.10,9.00,3.10,6.56,6.63,364.1,82
2018/09/11,9,7.10,8.98,2.90,6.55,6.67,328.1,79
2018/09/11,10,7.20,9.01,3.10,6.55,6.66,331.2,79
2018/09/11,11,7.01,8.35,3.10,6.31,6.56,445.4,79
2018/09/11,12,6.98,8.95,2.90,6.31,6.53,471.9,82
2018/09/11,13,8.00,9.00,2.90,6.45,6.56,607.1,99
2018/09/11,14,8.86,9.39,2.90,8.22,6.63,539.2,90
2018/09/11,15,8.91,9.70,2.80,6.50,6.62,542.3,89
2018/09/11,16,10.54,10.54,2.50,8.29,6.53,430.4,94
2018/09/11,17,10.11,10.11,3.72,6.10,6.15,563.0,110
2018/09/11,18,6.82,12.01,2.90,8.06,7.11,399.7,76
2018/09/11,19,7.00,12.14,3.10,10.02,6.76,754.2,112
2018/09/11,20,7.15,12.35,3.80,7.25,6.93,397.0,99
2018/09/11,21,7.12,12.29,4.00,7.22,6.71,740.9,101
2018/09/11,22,7.57,12.29,4.00,6.89,6.61,560.9,94
2018/09/11,23,7.57,11.94,3.60,11.59,6.93,587.4,108
2018/09/11,24,7.57,11.91,3.60,11.49,6.96,553.6,121
2018/09/11,25,7.00,9.81,3.10,8.05,6.58,472.9,96
2018/09/11,26,7.00,10.05,3.10,6.10,6.43,330.4,97
2018/09/11,27,7.63,11.54,3.70,6.73,7.21,289.9,108
2018/09/11,28,8.53,11.62,4.60,7.63,7.58,128.8,95
2018/09/11,29,9.42,11.99,5.50,8.52,7.88,350.2,102
2018/09/11,30,9.42,11.99,5.50,8.42,7.61,465.1,110
2018/09/11,31,7.80,11.60,3.90,10.78,7.59,343.7,116
2018/09/11,32,9.15,11.83,6.51,11.03,8.27,323.9,105
2018/09/11,33,10.07,12.27,6.51,11.07,8.42,424.4,132
2018/09/11,34,10.69,12.27,6.23,11.25,8.24,552.2,137
2018/09/11,35,9.39,12.30,5.40,6.18,9.52,908.9,172
2018/09/11,36,10.53,12.83,6.17,6.17,9.33,904.6,182
2018/09/11,37,10.81,12.30,6.17,6.17,9.26,1296.4,228
2018/09/11,38,10.29,12.31,6.17,6.17,9.14,1089.1,190
2018/09/11,39,9.51,11.75,5.60,6.76,8.89,1035.1,191
2018/09/11,40,8.53,11.51,6.23,6.51,8.11,935.2,166
2018/09/11,41,8.53,11.41,4.60,8.03,7.61,782.4,139
2018/09/11,42,10.12,10.32,4.10,8.07,7.53,843.8,143
2018/09/11,43,9.35,9.42,5.89,7.60,7.03,713.6,117
2018/09/11,44,7.15,8.45,3.20,7.75,6.65,943.9,124
2018/09/11,45,10.07,11.98,4.60,6.51,6.97,538.3,118
2018/09/11,46,8.35,9.56,4.10,8.79,6.84,426.1,108
2018/09/11,47,8.06,9.06,3.20,6.55,6.65,359.3,90
2018/09/11,48,7.87,8.56,2.90,6.27,6.55,463.9,127
2018/09/12,1,8.30,8.60,2.90,6.30,6.51,203.7,73
2018/09/12,2,8.07,8.35,2.60,5.89,6.53,211.5,84
2018/09/12,3,8.07,8.07,2.60,5.89,6.51,228.9,71
2018/09/12,4,3.98,7.91,2.40,6.30,6.34,181.8,60
2018/09/12,5,3.98,7.92,2.20,6.37,6.37,204.9,61
2018/09/12,6,3.98,7.94,2.70,6.27,6.42,430.3,74
2018/09/12,7,3.98,8.00,2.80,6.27,6.33,431.7,73
2018/09/12,8,6.82,8.06,2.90,6.32,6.50,424.5,72
2018/09/12,9,6.82,7.97,2.90,6.46,6.57,421.4,73
2018/09/12,10,10.00,11.21,6.30,6.46,7.19,511.3,85
2018/09/12,11,6.98,7.99,6.23,6.58,6.57,527.0,70
